ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
ILOC,ILOC30500201,30500201,Barcaldine,53382.654
ILOC,ILOC30500202,30500202,Blackall - Tambo,30537.248
ILOC,ILOC30500203,30500203,Longreach,40572.2442
ILOC,ILOC30500301,30500301,Bundaberg - City,97.0416
ILOC,ILOC30500302,30500302,Bundaberg - Surrounds,6334.0473
ILOC,ILOC30500401,30500401,Blackwater,11.4208
ILOC,ILOC30500402,30500402,Central Highlands,59955.4758
ILOC,ILOC30500403,30500403,Emerald,38.982
ILOC,ILOC30500404,30500404,Woorabinda,219.5151
ILOC,ILOC30500501,30500501,Fraser Coast,6912.4575
ILOC,ILOC30500502,30500502,Hervey Bay,57.6048
ILOC,ILOC30500503,30500503,Maryborough,34.446
ILOC,ILOC30500601,30500601,Gladstone - City,123.124
ILOC,ILOC30500602,30500602,Gladstone - South Coast,3772.801
ILOC,ILOC30500603,30500603,Gladstone - Surrounds,6588.3611
ILOC,ILOC30500701,30500701,Dysart,5.0853
ILOC,ILOC30500702,30500702,Moranbah,12.5367
ILOC,ILOC30500703,30500703,Nebo - Clermont,58690.2972
ILOC,ILOC30500801,30500801,Eidsvold,2.8711
ILOC,ILOC30500802,30500802,Gayndah,7.9564
ILOC,ILOC30500803,30500803,North Burnett - Rural,19659.0214
ILOC,ILOC30500901,30500901,Gracemere,40.4289
ILOC,ILOC30500902,30500902,Mount Morgan,490.6655
ILOC,ILOC30500903,30500903,Rockhampton,175.9818
ILOC,ILOC30500904,30500904,Rockhampton - North,11732.2593
ILOC,ILOC30500905,30500905,Rockhampton - South,5863.1905
ILOC,ILOC30500906,30500906,Yeppoon,25.6093
ILOC,ILOC30600101,30600101,Balonne exc. St George and Dirranbandi,31079.3824
ILOC,ILOC30600102,30600102,Dirranbandi,8.9925
ILOC,ILOC30600103,30600103,St George,15.7102
ILOC,ILOC30600201,30600201,Bulloo - Quilpie - Barcoo,202966.8343
ILOC,ILOC30600301,30600301,Cherbourg,31.6002
ILOC,ILOC30600401,30600401,Cooloola,3657.5265
ILOC,ILOC30600402,30600402,Gympie,56.671
ILOC,ILOC30600501,30600501,Dalby,28.0063
ILOC,ILOC30600601,30600601,Goondiwindi  - Surrounds,18347.9209
ILOC,ILOC30600602,30600602,Goondiwindi,5.5977
ILOC,ILOC30600603,30600603,Stanthorpe,2690.7975
ILOC,ILOC30600701,30600701,Jondaryan,1834.6858
ILOC,ILOC30600702,30600702,Oakey,9.8105
ILOC,ILOC30600801,30600801,Maranoa exc. Roma and Mitchell,58620.2999
ILOC,ILOC30600802,30600802,Mitchell,6.0628
ILOC,ILOC30600803,30600803,Roma,78.0284
ILOC,ILOC30600901,30600901,Murgon,579.8277
ILOC,ILOC30601001,30601001,Murweh,40699.7586
ILOC,ILOC30601101,30601101,Nanango - Kilkivan,4909.773
ILOC,ILOC30601201,30601201,Paroo,47614.9225
ILOC,ILOC30601301,30601301,Kingaroy,2440.9205
ILOC,ILOC30601302,30601302,Wondai,3720.9075
ILOC,ILOC30601401,30601401,Warwick,37.1952
ILOC,ILOC30601402,30601402,Warwick - Surrounds,4440.6516
ILOC,ILOC30601501,30601501,Toowoomba - Central,142.3219
ILOC,ILOC30601601,30601601,Crows Nest,1596.5968
ILOC,ILOC30601602,30601602,Rosalie,2427.9652
ILOC,ILOC30601701,30601701,Greenmount - Clifton - Cambooya,1491.4855
ILOC,ILOC30601702,30601702,Millmerran,4517.0062
ILOC,ILOC30601703,30601703,Pittsworth,925.6424
ILOC,ILOC30601801,30601801,Chinchilla,8048.7229
ILOC,ILOC30601802,30601802,Murilla - Wandoan,11841.615
ILOC,ILOC30601803,30601803,Tara (Qld),13208.4392
ILOC,ILOC30601804,30601804,Wambo,5672.3261
ILOC,ILOC30700101,30700101,Hammond Island,15.6029
ILOC,ILOC30700102,30700102,Horn Island,53.1849
ILOC,ILOC30700103,30700103,Muralag and Inner Islands,258.4264
ILOC,ILOC30700104,30700104,Port Kennedy (Thursday Island),1.8269
ILOC,ILOC30700105,30700105,TRAWQ (Thursday Island),1.8915
ILOC,ILOC30700201,30700201,Boigu Island,71.4085
ILOC,ILOC30700202,30700202,Dauan Island,32.2882
ILOC,ILOC30700203,30700203,Saibai Island,104.1132
ILOC,ILOC30700301,30700301,Badu Island,102.5447
ILOC,ILOC30700302,30700302,Kubin (Moa Island),169.6921
ILOC,ILOC30700303,30700303,Mabuiag Island,6.2719
ILOC,ILOC30700304,30700304,St Pauls (Moa Island),17.9532
ILOC,ILOC30700401,30700401,Iama (Yam) Island,1.8608
ILOC,ILOC30700402,30700402,Poruma (Coconut) Island,28.2422
ILOC,ILOC30700403,30700403,Warraber Island,1.0079
ILOC,ILOC30700404,30700404,Masig (Yorke Island),1.5737
ILOC,ILOC30700501,30700501,Erub (Darnley) Island,5.6417
ILOC,ILOC30700502,30700502,Mer (Murray) Island,4.8647
ILOC,ILOC30700503,30700503,Ugar (Stephens) Island,0.7553
ILOC,ILOC30900101,30900101,Atherton,622.4878
ILOC,ILOC30900201,30900201,Barron,83.8112
ILOC,ILOC30900202,30900202,Cairns - City,6.2093
ILOC,ILOC30900203,30900203,Cairns - North,53.5246
ILOC,ILOC30900204,30900204,Cairns - West,14.3667
ILOC,ILOC30900205,30900205,Cairns - White Rock - Mt Sheridan,11.0107
ILOC,ILOC30900206,30900206,Edmonton,17.0289
ILOC,ILOC30900207,30900207,Gordonvale,14.4744
ILOC,ILOC30900208,30900208,Manunda - Portsmith,18.6067
ILOC,ILOC30900209,30900209,Mount Whitfield,29.6362
ILOC,ILOC30900210,30900210,Trinity,79.3213
ILOC,ILOC30900301,30900301,Mossman,2.5783
ILOC,ILOC30900302,30900302,Mossman - Surrounds,616.2729
ILOC,ILOC30900303,30900303,Mossman Gorge,0.3742
ILOC,ILOC30900401,30900401,Cairns - Southern Hinterlands,1750.7014
ILOC,ILOC30900501,30900501,Eacham,867.6794
ILOC,ILOC30900601,30900601,Herberton,3.7852
ILOC,ILOC30900602,30900602,Herberton Tablelands,9556.1486
ILOC,ILOC30900603,30900603,Mount Garnet,2.7675
ILOC,ILOC30900604,30900604,Ravenshoe,3.5227
ILOC,ILOC30900701,30900701,Innisfail,27.82
ILOC,ILOC30900702,30900702,Johnstone,1468.1066
ILOC,ILOC30900801,30900801,Etheridge Tablelands,122134.7168
ILOC,ILOC30900802,30900802,Kowrowa - Mona Mona,16.2637
ILOC,ILOC30900803,30900803,Mantaka,0.2104
ILOC,ILOC30900901,30900901,Mareeba,20.5466
ILOC,ILOC30901001,30901001,Cardwell,3039.1661
ILOC,ILOC30901002,30901002,Jumbun,9.3096
ILOC,ILOC30901003,30901003,Tully,7.0421
ILOC,ILOC30901101,30901101,Cape Tribulation - China Camp - Zig Zag,1801.8659
ILOC,ILOC30901102,30901102,Wujal Wujal,1.1619
ILOC,ILOC30901201,30901201,Yarrabah,158.8381
ILOC,ILOC31000101,31000101,Bowen (Qld),21144.8646
ILOC,ILOC31000201,31000201,Ayr,21.1957
ILOC,ILOC31000202,31000202,Burdekin,4927.2637
ILOC,ILOC31000301,31000301,Charters Towers,41.8593
ILOC,ILOC31000401,31000401,Flinders - Richmond - Dalrymple,136120.9906
ILOC,ILOC31000501,31000501,Hinchinbrook,2787.0555
ILOC,ILOC31000502,31000502,Ingham,20.1334
ILOC,ILOC31000601,31000601,Mackay,238.8744
ILOC,ILOC31000701,31000701,Mackay - Surrounds,2610.6357
ILOC,ILOC31000801,31000801,Mirani,3324.1403
ILOC,ILOC31000901,31000901,Palm Island,71.9928
ILOC,ILOC31001001,31001001,Proserpine - Whitsunday,2674.1083
ILOC,ILOC31001101,31001101,Sarina,1439.6459
ILOC,ILOC31001201,31001201,Thuringowa,242.2022
ILOC,ILOC31001301,31001301,Townsville,166.1413
ILOC,ILOC31001401,31001401,Townsville - Northern Beaches,1008.6848
ILOC,ILOC31001402,31001402,Townsville - Southern Rangelands,2409.264
ILOC,ILOC39499494,39499494,No usual address (Qld),0
ILOC,ILOC39799797,39799797,Migratory - Offshore - Shipping (Qld),0
ILOC,ILOC40100101,40100101,Adelaide - Central,15.5733
ILOC,ILOC40100102,40100102,Prospect - Walkerville,11.3215
ILOC,ILOC40100201,40100201,Adelaide Hills,766.3541
ILOC,ILOC40100202,40100202,Mount Barker,620.6837
ILOC,ILOC40100301,40100301,Barossa,3101.755
ILOC,ILOC40100401,40100401,Barmera,649.4839
ILOC,ILOC40100402,40100402,Berri,142.6018
ILOC,ILOC40100501,40100501,Campbelltown,26.447
ILOC,ILOC40100502,40100502,Norwood - Payneham - St Peters,15.1036
ILOC,ILOC40100601,40100601,Charles Sturt - Coast,16.8901
ILOC,ILOC40100602,40100602,Charles Sturt - Inner East,11.7459
ILOC,ILOC40100603,40100603,Charles Sturt - Inner West,12.0357
ILOC,ILOC40100604,40100604,Charles Sturt - North-East,13.7796
ILOC,ILOC40100701,40100701,Fleurieu - Kangaroo Island,7363.5869
ILOC,ILOC40100801,40100801,Gawler,42.2619
ILOC,ILOC40100901,40100901,Holdfast Bay,13.8786
ILOC,ILOC40100902,40100902,West Torrens,37.2389
ILOC,ILOC40101001,40101001,Loxton - Waikerie,7514.4184
ILOC,ILOC40101002,40101002,Mid Murray,6440.2883
ILOC,ILOC40101101,40101101,Marion - Central,23.2227
ILOC,ILOC40101102,40101102,Marion - North,11.738
ILOC,ILOC40101103,40101103,Marion - South,20.576
ILOC,ILOC40101201,40101201,Murray Bridge,1925.7329
ILOC,ILOC40101301,40101301,Meningie,5.7809
ILOC,ILOC40101302,40101302,Murray Mallee,19185.1721
ILOC,ILOC40101303,40101303,Raukkan,2.6785
ILOC,ILOC40101401,40101401,Onkaparinga - Central North,98.278
ILOC,ILOC40101402,40101402,Onkaparinga - North Coast,25.6293
ILOC,ILOC40101403,40101403,Onkaparinga - South,394.2881
ILOC,ILOC40101501,40101501,Playford - Central West,8.9191
ILOC,ILOC40101502,40101502,Playford - East,146.4286
ILOC,ILOC40101503,40101503,Playford - Elizabeth,20.5201
ILOC,ILOC40101504,40101504,Playford - West,170.8601
ILOC,ILOC40101601,40101601,Port Adelaide - Enfield - Coast,21.5674
ILOC,ILOC40101602,40101602,Port Adelaide - Enfield - East,17.6897
ILOC,ILOC40101603,40101603,Port Adelaide - Enfield - Inner,15.1765
ILOC,ILOC40101604,40101604,Port Adelaide - Enfield - Park,24.4079
ILOC,ILOC40101605,40101605,Port Adelaide - Enfield - Port,21.7973
ILOC,ILOC40101701,40101701,Renmark Paringa,916.442
ILOC,ILOC40101801,40101801,Salisbury - Central,21.0515
ILOC,ILOC40101802,40101802,Salisbury - North-East,16.5101
ILOC,ILOC40101803,40101803,Salisbury - South-East,20.6241
ILOC,ILOC40101804,40101804,Salisbury - West,101.0497
ILOC,ILOC40101901,40101901,Limestone Coast,21303.5076
ILOC,ILOC40101902,40101902,Mount Gambier,32.8804
ILOC,ILOC40102001,40102001,Tea Tree Gully,94.2993
ILOC,ILOC40102101,40102101,Burnside,27.5183
ILOC,ILOC40102102,40102102,Mitcham,75.5468
ILOC,ILOC40102103,40102103,Unley,14.2703
ILOC,ILOC40102201,40102201,Wakefield - Clare and Gilbert Valleys,5327.9234
ILOC,ILOC40102301,40102301,Copper Coast - Barunga West,2465.4544
ILOC,ILOC40102302,40102302,Point Pearce,535.6349
ILOC,ILOC40102303,40102303,Yorke Peninsula,5392.5875
ILOC,ILOC40200101,40200101,Amata - Tjurma Homelands,5086.3236
ILOC,ILOC40200102,40200102,Anilalya Homelands,6878.9704
ILOC,ILOC40200103,40200103,Indulkana and Indulkana Homelands,18576.6969
ILOC,ILOC40200104,40200104,Kalka and Homelands,8719.5298
ILOC,ILOC40200105,40200105,Kaltjiti (Fregon) and Irintata Homelands,4618.8108
ILOC,ILOC40200106,40200106,Kanpi - Nyapari - Angatja,2711.6047
ILOC,ILOC40200107,40200107,Mimili and Mimili Homelands,6302.7635
ILOC,ILOC40200108,40200108,Pipalyatjara,10.1398
ILOC,ILOC40200109,40200109,Pukatja (Ernabella),8.4778
ILOC,ILOC40200110,40200110,Watarru and Outstations,49445.8338
ILOC,ILOC40200201,40200201,Coober Pedy,75.4777
ILOC,ILOC40200202,40200202,Umoona,2.2018
ILOC,ILOC40200301,40200301,Dunjiba (Oodnadatta),9.0418
ILOC,ILOC40200302,40200302,Iga Warta Homeland,92.3241
ILOC,ILOC40200303,40200303,Lake Eyre - Lake Torrens,514486.1433
ILOC,ILOC40200304,40200304,Leigh Creek - Copley,13.3507
ILOC,ILOC40200305,40200305,Roxby Downs,288.3624
ILOC,ILOC40200401,40200401,Flinders Ranges,25207.1946
ILOC,ILOC40200402,40200402,Quorn,20.9209
ILOC,ILOC40200501,40200501,Davenport,0.9912
ILOC,ILOC40200502,40200502,Port Augusta - Central,21.6567
ILOC,ILOC40200503,40200503,Port Augusta - Surrounds,1126.2179
ILOC,ILOC40200504,40200504,Port Augusta - West,4.5383
ILOC,ILOC40200505,40200505,Stirling North,4.5864
ILOC,ILOC40200601,40200601,Whyalla,24877.4725
ILOC,ILOC40300101,40300101,Ceduna,13.4188
ILOC,ILOC40300102,40300102,Koonibba,18.6741
ILOC,ILOC40300103,40300103,Tjutjunaku Worka Tjuta - Inner Homelands,399.9186
ILOC,ILOC40300104,40300104,Tjutjunaku Worka Tjuta - Outer Homelands,4731.8683
ILOC,ILOC40300201,40300201,Eyre Peninsula,36461.0398
ILOC,ILOC40300202,40300202,Maralinga Tjarutja,168946.0226
ILOC,ILOC40300203,40300203,South-West Coast,19709.6702
ILOC,ILOC40300204,40300204,Yalata,19.6269
ILOC,ILOC40300301,40300301,Port Lincoln,40.3378
ILOC,ILOC49499494,49499494,No usual address (SA),0
ILOC,ILOC49799797,49799797,Migratory - Offshore - Shipping (SA),0
ILOC,ILOC50100101,50100101,Broome - Central,4.2219
ILOC,ILOC50100102,50100102,Broome - North,235.559
ILOC,ILOC50100103,50100103,Broome Town Camps,2.2937
ILOC,ILOC50100104,50100104,Minyirr - Cable Beach,18.6109
ILOC,ILOC50100201,50100201,Bardi (One Arm Point),6.0338
ILOC,ILOC50100202,50100202,Beagle Bay,11.4045
ILOC,ILOC50100203,50100203,Bidyadanga,21.5363
ILOC,ILOC50100207,50100207,Broome - Surrounds,55085.6932
ILOC,ILOC50100208,50100208,Djarindjin - Lombadina,8.1947
ILOC,ILOC50200101,50200101,Carnarvon Town exc. Mungullah,78.0783
ILOC,ILOC50200102,50200102,Mungullah,0.1886
ILOC,ILOC50200201,50200201,Carnegie South exc. Mount Magnet,119183.0431
ILOC,ILOC50200202,50200202,Mount Magnet,13858.1182
ILOC,ILOC50200301,50200301,Greenough - Chapman Valley,5490.2494
ILOC,ILOC50200302,50200302,Mullewa,8110.5091
ILOC,ILOC50200303,50200303,Northampton,12543.7142
ILOC,ILOC50200401,50200401,Geraldton - Central,17.638
ILOC,ILOC50200402,50200402,Geraldton - Surrounds,227.2256
ILOC,ILOC50200403,50200403,Geraldton - North,32.8947
ILOC,ILOC50200404,50200404,Southern Beaches,11.8167
ILOC,ILOC50200501,50200501,Irwin - Morawa,25833.66
ILOC,ILOC50200601,50200601,Karalundi,2.1225
ILOC,ILOC50200602,50200602,Meekatharra exc. Karalundi,100186.4253
ILOC,ILOC50200701,50200701,Burringurrah,10.1394
ILOC,ILOC50200702,50200702,Shark Bay - Coral Bay - Upper Gascoyne,128497.7215
ILOC,ILOC50300101,50300101,Esperance,36.8501
ILOC,ILOC50300102,50300102,Esperance - Ravensthorpe - Surrounds,55623.8098
ILOC,ILOC50300201,50300201,Coolgardie,6.6901
ILOC,ILOC50300202,50300202,Coonana,78.6299
ILOC,ILOC50300203,50300203,Kalgoorlie - Dundas,218430.1913
ILOC,ILOC50300204,50300204,Kambalda,56.7088
ILOC,ILOC50300205,50300205,Kurrawang,3.3574
ILOC,ILOC50300206,50300206,Norseman,6.069
ILOC,ILOC50300301,50300301,Kalgoorlie,102.0363
ILOC,ILOC50300302,50300302,Ningia Mia,0.6737
ILOC,ILOC50300401,50300401,Cosmo Newberry,12.5178
ILOC,ILOC50300402,50300402,Irrunuytju,6.7498
ILOC,ILOC50300403,50300403,Jameson,4.8335
ILOC,ILOC50300405,50300405,Mount Margaret,3.6137
ILOC,ILOC50300406,50300406,Papulankutja,4.3599
ILOC,ILOC50300407,50300407,Wanarn,5.4722
ILOC,ILOC50300408,50300408,Warakurna,2.0367
ILOC,ILOC50300409,50300409,Laverton,179977.8395
ILOC,ILOC50300410,50300410,Ngaanyatjarraku,159771.0054
ILOC,ILOC50300501,50300501,Leonora,3.9076
ILOC,ILOC50300502,50300502,Menzies - Leonora - Surrounds,156023.0311
ILOC,ILOC50300503,50300503,Tjuntjuntjara,3.5415
ILOC,ILOC50300601,50300601,Warburton,21.5057
ILOC,ILOC50300701,50300701,Wiluna,181297.3382
ILOC,ILOC50400101,50400101,Argyle,19003.4177
ILOC,ILOC50400102,50400102,Doon Doon,4.9717
ILOC,ILOC50400103,50400103,Warmun,20.2624
ILOC,ILOC50400201,50400201,Balgo,10.0087
ILOC,ILOC50400202,50400202,Great Sandy Desert,104398.1644
ILOC,ILOC50400203,50400203,Kundat Djaru,34.9997
ILOC,ILOC50400204,50400204,Mindibungu,11.66
ILOC,ILOC50400205,50400205,Mulan,4.6403
ILOC,ILOC50400301,50400301,Halls Creek exc.Town Camps,42.7634
ILOC,ILOC50400302,50400302,Mardiwah Loop - Lundja,2.3007
ILOC,ILOC50400303,50400303,Yardgee - Nicholson Town Camps,0.1086
ILOC,ILOC50400401,50400401,Halls Creek - Surrounds,30820.4286
ILOC,ILOC50400501,50400501,Kalumburu,4.0475
ILOC,ILOC50400601,50400601,Kununurra exc. Town Camps,13.9965
ILOC,ILOC50400602,50400602,Mirima,0.5225
ILOC,ILOC50400603,50400603,Nulleywah,0.4194
ILOC,ILOC50400701,50400701,North-East Kimberley,10241.4941
ILOC,ILOC50400702,50400702,North-West Kimberley,88436.1823
ILOC,ILOC50400801,50400801,Wyndham,2.2361
ILOC,ILOC50500101,50500101,Armadale - Central,8.2137
ILOC,ILOC50500102,50500102,Armadale - Surrounds,529.1213
ILOC,ILOC50500103,50500103,Kelmscott,15.0443
ILOC,ILOC50500104,50500104,Seville Grove,4.5652
ILOC,ILOC50500105,50500105,Westfield,2.5813
ILOC,ILOC50500201,50500201,Bassendean,10.3449
ILOC,ILOC50500301,50500301,Bayswater - North,15.0607
ILOC,ILOC50500302,50500302,Bayswater - South,17.4168
ILOC,ILOC50500401,50500401,Belmont - North,10.8529
ILOC,ILOC50500402,50500402,Cloverdale,3.9696
ILOC,ILOC50500403,50500403,Kewdale,7.7782
ILOC,ILOC50500404,50500404,Rivervale,3.3407
ILOC,ILOC50500501,50500501,Canning - Central,23.798
ILOC,ILOC50500502,50500502,Canning - North-East,25.8316
ILOC,ILOC50500503,50500503,Canning Vale - East,15.4133
ILOC,ILOC50500601,50500601,Cockburn - Central,51.9207
ILOC,ILOC50500602,50500602,Cockburn - Coast,58.3776
ILOC,ILOC50500603,50500603,Cockburn - East,58.111
ILOC,ILOC50500604,50500604,Coolbellup,3.1072
ILOC,ILOC50500605,50500605,Hamilton Hill,8.3325
ILOC,ILOC50500701,50500701,Fremantle,22.4276
ILOC,ILOC50500801,50500801,Beckenham,5.5447
ILOC,ILOC50500802,50500802,Canning Vale (West) - Southern River,23.1486
ILOC,ILOC50500803,50500803,Gosnells,15.5131
ILOC,ILOC50500804,50500804,Huntingdale,4.7942
ILOC,ILOC50500805,50500805,Kenwick,10.1721
ILOC,ILOC50500806,50500806,Langford,3.2416
ILOC,ILOC50500807,50500807,Maddington - Martin - Orange Grove,53.2923
ILOC,ILOC50500808,50500808,Thornlie,11.591
ILOC,ILOC50500901,50500901,Joondalup - North,39.3069
ILOC,ILOC50500902,50500902,Joondalup - South,59.7101
ILOC,ILOC50501001,50501001,Forrestfield,17.8702
ILOC,ILOC50501002,50501002,High Wycombe,8.6968
ILOC,ILOC50501003,50501003,Kalamunda - Surrounds,257.2331
ILOC,ILOC50501101,50501101,Kwinana - Central,12.1268
ILOC,ILOC50501102,50501102,Kwinana - Surrounds,107.8855
ILOC,ILOC50501201,50501201,Melville - North,26.422
ILOC,ILOC50501202,50501202,Melville - South,27.0317
ILOC,ILOC50501301,50501301,Darlington - Mundaring - Chidlow,675.7179
ILOC,ILOC50501302,50501302,Swan View,7.4535
ILOC,ILOC50501401,50501401,Perth - Central,22.1168
ILOC,ILOC50501402,50501402,Perth - West,57.6011
ILOC,ILOC50501501,50501501,Rockingham - Central Coast,58.6604
ILOC,ILOC50501502,50501502,Rockingham - North,30.4999
ILOC,ILOC50501503,50501503,Rockingham - South-West,156.1156
ILOC,ILOC50501601,50501601,Serpentine - Jarrahdale,904.7635
ILOC,ILOC50501701,50501701,South Perth,19.6725
ILOC,ILOC50501702,50501702,Victoria Park,17.626
ILOC,ILOC50501801,50501801,Stirling - Coast,38.4461
ILOC,ILOC50501802,50501802,Stirling - East,24.0974
ILOC,ILOC50501803,50501803,Stirling - Inner North,8.5513
ILOC,ILOC50501804,50501804,Stirling - Inner South,40.7676
ILOC,ILOC50501901,50501901,Ballajura - Malaga,16.6773
ILOC,ILOC50501902,50501902,Beechboro,11.0342
ILOC,ILOC50501903,50501903,Bellevue - Koongamia,1.6846
ILOC,ILOC50501904,50501904,Bullsbrook - Gidgegannup,936.9935
ILOC,ILOC50501905,50501905,Ellenbrook,12.2282
ILOC,ILOC50501906,50501906,Guildford - Hazelmere - Woodbridge,41.6999
ILOC,ILOC50501907,50501907,Midland - Viveash,5.6477
ILOC,ILOC50501908,50501908,Midvale - Middle Swan,7.3003
ILOC,ILOC50501909,50501909,Stratton - Jane Brook,23.4945
ILOC,ILOC50502001,50502001,Wanneroo - North-East,561.621
ILOC,ILOC50502101,50502101,Yanchep - Two Rocks,124.0486
ILOC,ILOC50600102,50600102,Jigalong,14.424
ILOC,ILOC50600103,50600103,Kiwirrkurra,29.5341
ILOC,ILOC50600104,50600104,Kunawarritji,1.6995
ILOC,ILOC50600105,50600105,Marble Bar - Mirtunkarra (Goodabinya),2.7385
ILOC,ILOC50600106,50600106,Newman,17.0749
ILOC,ILOC50600107,50600107,Nullagine,0.5776
ILOC,ILOC50600108,50600108,Parnngurr,3.6541
ILOC,ILOC50600109,50600109,Punmu,12.9762
ILOC,ILOC50600110,50600110,Warralong,12.8718
ILOC,ILOC50600111,50600111,East Pilbara - Surrounds,257694.0891
ILOC,ILOC50600112,50600112,Kiwirrkurra - Surrounds,114506.0323
ILOC,ILOC50600201,50600201,Exmouth - Ashburton - Surrounds,107283.8313
ILOC,ILOC50600202,50600202,Onslow,14.3362
ILOC,ILOC50600203,50600203,Paraburdoo,3.2897
ILOC,ILOC50600204,50600204,Tom Price,4.0637
ILOC,ILOC50600301,50600301,Karratha,134.2041
ILOC,ILOC50600401,50600401,Mugarinya (Yandeyarra),15.3586
ILOC,ILOC50600402,50600402,Port Hedland - Surrounds,18284.523
ILOC,ILOC50600403,50600403,Port Hedland exc. Tjalka Brooda,94.1335
ILOC,ILOC50600404,50600404,South Hedland,22.2565
ILOC,ILOC50600405,50600405,Tjalka Boorda,0.0423
ILOC,ILOC50600501,50600501,Cheeditha - Mingullatharndo,221.4777
ILOC,ILOC50600502,50600502,Dampier,14875.7793
ILOC,ILOC50600503,50600503,Injudunna,0.1501
ILOC,ILOC50600504,50600504,Roebourne,4.7959
ILOC,ILOC50600505,50600505,Wickham,2.6501
ILOC,ILOC50700101,50700101,Albany - Central,27.9357
ILOC,ILOC50700102,50700102,Albany - Surrounds,4280.5223
ILOC,ILOC50700201,50700201,Avon - Surrounds,31264.6669
ILOC,ILOC50700202,50700202,Beverley,6.8146
ILOC,ILOC50700203,50700203,Kellerberrin,1918.043
ILOC,ILOC50700204,50700204,Quairading,2.4964
ILOC,ILOC50700205,50700205,York,17.4141
ILOC,ILOC50700301,50700301,Bunbury - North Coast,14.7832
ILOC,ILOC50700302,50700302,Bunbury - North-East,21.0373
ILOC,ILOC50700303,50700303,Bunbury - South,21.1977
ILOC,ILOC50700304,50700304,Carey Park,4.0726
ILOC,ILOC50700305,50700305,Withers,4.3657
ILOC,ILOC50700401,50700401,Busselton,1423.304
ILOC,ILOC50700501,50700501,Merredin,9827.5053
ILOC,ILOC50700502,50700502,Mukinbudin,50176.9809
ILOC,ILOC50700601,50700601,Harvey and Surrounds,1727.9415
ILOC,ILOC50700701,50700701,Brookton,6186.2887
ILOC,ILOC50700702,50700702,Kulin,28626.1667
ILOC,ILOC50700703,50700703,Pingelly,1294.5721
ILOC,ILOC50700801,50700801,Gnowangerup,15012.8153
ILOC,ILOC50700802,50700802,Kojonup,8554.5095
ILOC,ILOC50700901,50700901,Mandurah,224.0036
ILOC,ILOC50701001,50701001,Denmark - Plantagenet,7365.3465
ILOC,ILOC50701002,50701002,Manjimup,7029.6076
ILOC,ILOC50701101,50701101,Gingin - Dandaragan - Chittering,13690.847
ILOC,ILOC50701102,50701102,Moora,3763.0254
ILOC,ILOC50701201,50701201,Murray - Boddington,2746.4237
ILOC,ILOC50701202,50701202,Pinjarra,808.8593
ILOC,ILOC50701203,50701203,Waroona,832.2285
ILOC,ILOC50701301,50701301,Katanning,2647.0202
ILOC,ILOC50701302,50701302,Narrogin - Wagin,9909.3547
ILOC,ILOC50701401,50701401,Northam,26.7836
ILOC,ILOC50701501,50701501,Augusta - Margaret River,1419.0938
ILOC,ILOC50701502,50701502,Bridgetown - Scott River East,7921.0368
ILOC,ILOC50701503,50701503,Capel - Dardanup,1114.0722
ILOC,ILOC50701504,50701504,Collie,1709.815
ILOC,ILOC50701505,50701505,Donnybrook - Balingup,1559.856
ILOC,ILOC50800101,50800101,Derby,20.423
ILOC,ILOC50800102,50800102,Karmarlinunga - Djimu Nguda - Budulah,0.4655
ILOC,ILOC50800103,50800103,Mowanjum,1.4652
ILOC,ILOC50800301,50800301,Bayulu,7.3561
ILOC,ILOC50800302,50800302,Djugerari,2.5603
ILOC,ILOC50800303,50800303,Fitzroy River - Surrounds,32260.7419
ILOC,ILOC50800304,50800304,Joy Springs,0.166
ILOC,ILOC50800305,50800305,Kooraby,1.0079
ILOC,ILOC50800306,50800306,Muludja,4.9996
ILOC,ILOC50800307,50800307,Wangkatjungka,3.1146
ILOC,ILOC50800308,50800308,Yakanarra,7.9067
ILOC,ILOC50800501,50800501,Burawa - Darlngunaya - Bungardi,7.1716
ILOC,ILOC50800502,50800502,Fitzroy Crossing,8.6282
ILOC,ILOC50800503,50800503,Fitzroy Crossing - Surrounds,9008.7293
ILOC,ILOC50800504,50800504,Junjuwa,0.3332
ILOC,ILOC50800505,50800505,Mindi Rardi - Kurnangki - Loanbun,3.9815
ILOC,ILOC50800506,50800506,Yungngora,3.7561
ILOC,ILOC50800601,50800601,Jarlmadangah Burru,1.2554
ILOC,ILOC50800602,50800602,Kupungarri,15.6264
ILOC,ILOC50800603,50800603,Looma,40.4419
ILOC,ILOC50800604,50800604,Outer Derby - West Kimberley,69397.5664
ILOC,ILOC50800605,50800605,Pandanus Park,1.2188
ILOC,ILOC59499494,59499494,No usual address (WA),0
ILOC,ILOC59799797,59799797,Migratory - Offshore - Shipping (WA),0
ILOC,ILOC60100101,60100101,Devonport,127.8607
ILOC,ILOC60100102,60100102,Ulverstone - Penguin,141.4155
ILOC,ILOC60100103,60100103,Ulverstone - Penguin - Surrounds,796.9269
ILOC,ILOC60100201,60100201,Campbell Town,4763.6291
ILOC,ILOC60100202,60100202,Central Highlands (Tas.),7060.4867
ILOC,ILOC60100203,60100203,Derwent Valley,8853.1637
ILOC,ILOC60100204,60100204,Longford - Evandale,449.3127
ILOC,ILOC60100205,60100205,Southern Midlands,2600.2609
