ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
SA1,21103145013,21103145013,21103145013,0.1379
SA1,21103145014,21103145014,21103145014,0.1175
SA1,21103145015,21103145015,21103145015,0.2743
SA1,21103145016,21103145016,21103145016,0.2066
SA1,21103145017,21103145017,21103145017,0.2656
SA1,21103145018,21103145018,21103145018,0.384
SA1,21103145019,21103145019,21103145019,0.1313
SA1,21103145020,21103145020,21103145020,0.8786
SA1,21103145021,21103145021,21103145021,0.1384
SA1,21103145022,21103145022,21103145022,0.152
SA1,21103145023,21103145023,21103145023,0.1357
SA1,21103145024,21103145024,21103145024,0.162
SA1,21103145025,21103145025,21103145025,0.3045
SA1,21103145026,21103145026,21103145026,0.1783
SA1,21103145027,21103145027,21103145027,0.2001
SA1,21103145028,21103145028,21103145028,0.2866
SA1,21103145029,21103145029,21103145029,0.1878
SA1,21103145030,21103145030,21103145030,0.148
SA1,21103145031,21103145031,21103145031,0.1174
SA1,21103145032,21103145032,21103145032,0.1827
SA1,21103145033,21103145033,21103145033,0.2029
SA1,21103145034,21103145034,21103145034,0.1252
SA1,21103145035,21103145035,21103145035,0.1305
SA1,21103145036,21103145036,21103145036,0.1621
SA1,21103145037,21103145037,21103145037,0.1564
SA1,21103145038,21103145038,21103145038,0.1562
SA1,21103145101,21103145101,21103145101,0.6575
SA1,21103145102,21103145102,21103145102,0.2799
SA1,21103145103,21103145103,21103145103,0.3012
SA1,21103145104,21103145104,21103145104,0.3012
SA1,21103145105,21103145105,21103145105,0.3713
SA1,21103145106,21103145106,21103145106,0.1839
SA1,21103145107,21103145107,21103145107,0.329
SA1,21103145108,21103145108,21103145108,0.186
SA1,21103145109,21103145109,21103145109,0.1757
SA1,21103145110,21103145110,21103145110,0.2616
SA1,21103145111,21103145111,21103145111,0.1718
SA1,21103145112,21103145112,21103145112,0.1653
SA1,21103145113,21103145113,21103145113,0.3353
SA1,21103145114,21103145114,21103145114,0.2654
SA1,21103145115,21103145115,21103145115,0.2615
SA1,21103145116,21103145116,21103145116,0.3763
SA1,21103145117,21103145117,21103145117,0.2298
SA1,21103145118,21103145118,21103145118,0.2164
SA1,21103145119,21103145119,21103145119,0.1689
SA1,21103145120,21103145120,21103145120,0.1787
SA1,21103145121,21103145121,21103145121,0.1976
SA1,21103145122,21103145122,21103145122,0.2232
SA1,21103145123,21103145123,21103145123,0.2708
SA1,21103145124,21103145124,21103145124,0.1547
SA1,21103145125,21103145125,21103145125,0.3578
SA1,21103145126,21103145126,21103145126,0.1771
SA1,21103145201,21103145201,21103145201,0.2767
SA1,21103145202,21103145202,21103145202,0.2537
SA1,21103145203,21103145203,21103145203,0.1528
SA1,21103145204,21103145204,21103145204,0.1596
SA1,21103145205,21103145205,21103145205,0.0781
SA1,21103145206,21103145206,21103145206,0.1602
SA1,21103145207,21103145207,21103145207,0.7743
SA1,21103145208,21103145208,21103145208,0.1145
SA1,21103145209,21103145209,21103145209,0.3388
SA1,21103145210,21103145210,21103145210,0.1797
SA1,21103145211,21103145211,21103145211,0.1206
SA1,21103145212,21103145212,21103145212,0.1313
SA1,21103145213,21103145213,21103145213,0.1157
SA1,21104126901,21104126901,21104126901,0.1207
SA1,21104126902,21104126902,21104126902,0.1832
SA1,21104126903,21104126903,21104126903,0.1513
SA1,21104126904,21104126904,21104126904,0.2164
SA1,21104126905,21104126905,21104126905,0.1479
SA1,21104126906,21104126906,21104126906,0.1613
SA1,21104126907,21104126907,21104126907,0.2623
SA1,21104126908,21104126908,21104126908,0.4649
SA1,21104126909,21104126909,21104126909,0.1153
SA1,21104126910,21104126910,21104126910,0.1335
SA1,21104126911,21104126911,21104126911,0.1854
SA1,21104126912,21104126912,21104126912,0.1638
SA1,21104126913,21104126913,21104126913,0.1341
SA1,21104126914,21104126914,21104126914,0.1741
SA1,21104126915,21104126915,21104126915,0.0997
SA1,21104126916,21104126916,21104126916,0.1587
SA1,21104126917,21104126917,21104126917,0.1719
SA1,21104126918,21104126918,21104126918,0.2739
SA1,21104126919,21104126919,21104126919,0.1628
SA1,21104126920,21104126920,21104126920,0.1957
SA1,21104126921,21104126921,21104126921,0.2325
SA1,21104126922,21104126922,21104126922,0.1608
SA1,21104127001,21104127001,21104127001,0.1902
SA1,21104127002,21104127002,21104127002,0.1754
SA1,21104127003,21104127003,21104127003,0.1285
SA1,21104127004,21104127004,21104127004,0.2971
SA1,21104127005,21104127005,21104127005,0.1567
SA1,21104127006,21104127006,21104127006,0.1427
SA1,21104127007,21104127007,21104127007,0.1579
SA1,21104127008,21104127008,21104127008,0.1972
SA1,21104127009,21104127009,21104127009,0.1416
SA1,21104127010,21104127010,21104127010,0.2731
SA1,21104127011,21104127011,21104127011,0.1967
SA1,21104127012,21104127012,21104127012,0.203
SA1,21104127013,21104127013,21104127013,0.2192
SA1,21104127014,21104127014,21104127014,0.1487
SA1,21104127015,21104127015,21104127015,0.0967
SA1,21104127016,21104127016,21104127016,0.1192
SA1,21104127017,21104127017,21104127017,0.1687
SA1,21104127018,21104127018,21104127018,0.1074
SA1,21104127019,21104127019,21104127019,0.1382
SA1,21104127020,21104127020,21104127020,0.1563
SA1,21104127021,21104127021,21104127021,0.0824
SA1,21104127022,21104127022,21104127022,0.2565
SA1,21104127023,21104127023,21104127023,0.1946
SA1,21104127024,21104127024,21104127024,0.2853
SA1,21104127025,21104127025,21104127025,0.1902
SA1,21104127026,21104127026,21104127026,0.1327
SA1,21104127027,21104127027,21104127027,0.1397
SA1,21104127028,21104127028,21104127028,0.2073
SA1,21104127029,21104127029,21104127029,0.1531
SA1,21104127030,21104127030,21104127030,0.1911
SA1,21104127031,21104127031,21104127031,0.0721
SA1,21104127032,21104127032,21104127032,0.1334
SA1,21104127033,21104127033,21104127033,0.0944
SA1,21104127034,21104127034,21104127034,0.1128
SA1,21104127035,21104127035,21104127035,0.08
SA1,21104127036,21104127036,21104127036,0.2496
SA1,21104127037,21104127037,21104127037,0.1158
SA1,21104127038,21104127038,21104127038,0.1088
SA1,21104127039,21104127039,21104127039,0.2556
SA1,21104127040,21104127040,21104127040,0.1572
SA1,21104127101,21104127101,21104127101,0.5172
SA1,21104127102,21104127102,21104127102,0.1798
SA1,21104127103,21104127103,21104127103,0.1869
SA1,21104127104,21104127104,21104127104,0.0732
SA1,21104127105,21104127105,21104127105,0.1747
SA1,21104127106,21104127106,21104127106,0.1608
SA1,21104127107,21104127107,21104127107,0.157
SA1,21104127108,21104127108,21104127108,0.1414
SA1,21104127109,21104127109,21104127109,0.2077
SA1,21104127110,21104127110,21104127110,0.1441
SA1,21104127111,21104127111,21104127111,0.1336
SA1,21104127112,21104127112,21104127112,0.2104
SA1,21104127113,21104127113,21104127113,0.1897
SA1,21104127114,21104127114,21104127114,0.0635
SA1,21104127115,21104127115,21104127115,0.2787
SA1,21104127116,21104127116,21104127116,0.185
SA1,21104127117,21104127117,21104127117,0.1517
SA1,21104127118,21104127118,21104127118,0.1039
SA1,21104127119,21104127119,21104127119,0.1493
SA1,21104127120,21104127120,21104127120,0.0878
SA1,21104127121,21104127121,21104127121,0.1892
SA1,21104127122,21104127122,21104127122,0.121
SA1,21104127123,21104127123,21104127123,0.2171
SA1,21104127124,21104127124,21104127124,0.1434
SA1,21104127125,21104127125,21104127125,0.08
SA1,21104127126,21104127126,21104127126,0.2535
SA1,21104127127,21104127127,21104127127,0.1266
SA1,21104127128,21104127128,21104127128,0.1088
SA1,21104127129,21104127129,21104127129,0.3425
SA1,21104127201,21104127201,21104127201,0.1651
SA1,21104127202,21104127202,21104127202,0.2038
SA1,21104127203,21104127203,21104127203,0.1112
SA1,21104127204,21104127204,21104127204,0.3989
SA1,21104127205,21104127205,21104127205,0.254
SA1,21104127206,21104127206,21104127206,0.1671
SA1,21104127207,21104127207,21104127207,0.118
SA1,21104127208,21104127208,21104127208,0.1144
SA1,21104127209,21104127209,21104127209,0.2229
SA1,21104127210,21104127210,21104127210,0.1168
SA1,21104127211,21104127211,21104127211,0.1554
SA1,21104127212,21104127212,21104127212,0.1114
SA1,21104127213,21104127213,21104127213,0.4481
SA1,21104127214,21104127214,21104127214,0.1387
SA1,21104127215,21104127215,21104127215,0.2022
SA1,21104127216,21104127216,21104127216,0.2148
SA1,21104127217,21104127217,21104127217,0.2807
SA1,21104127218,21104127218,21104127218,0.2225
SA1,21104127219,21104127219,21104127219,0.1282
SA1,21104127220,21104127220,21104127220,0.1131
SA1,21104127221,21104127221,21104127221,0.1312
SA1,21104127222,21104127222,21104127222,0.1219
SA1,21104127223,21104127223,21104127223,0.1724
SA1,21104127224,21104127224,21104127224,0.1325
SA1,21104127225,21104127225,21104127225,0.1645
SA1,21104127301,21104127301,21104127301,0.1442
SA1,21104127302,21104127302,21104127302,0.1104
SA1,21104127303,21104127303,21104127303,0.1279
SA1,21104127304,21104127304,21104127304,0.4352
SA1,21104127305,21104127305,21104127305,0.2196
SA1,21104127306,21104127306,21104127306,0.2283
SA1,21104127307,21104127307,21104127307,0.1792
SA1,21104127308,21104127308,21104127308,0.2968
SA1,21104127309,21104127309,21104127309,0.164
SA1,21104127310,21104127310,21104127310,0.1071
SA1,21104127311,21104127311,21104127311,0.079
SA1,21104127312,21104127312,21104127312,0.1359
SA1,21104127313,21104127313,21104127313,0.2306
SA1,21104127314,21104127314,21104127314,0.1706
SA1,21104127315,21104127315,21104127315,0.2008
SA1,21104127316,21104127316,21104127316,0.1609
SA1,21104127317,21104127317,21104127317,0.1138
SA1,21104127318,21104127318,21104127318,0.3229
SA1,21104127319,21104127319,21104127319,0.1729
SA1,21104127320,21104127320,21104127320,0.16
SA1,21104127321,21104127321,21104127321,0.2102
SA1,21104127322,21104127322,21104127322,0.1483
SA1,21104127323,21104127323,21104127323,0.2068
SA1,21104127324,21104127324,21104127324,0.2788
SA1,21104127325,21104127325,21104127325,0.5752
SA1,21104127326,21104127326,21104127326,0.1254
SA1,21104127327,21104127327,21104127327,0.1322
SA1,21104127328,21104127328,21104127328,0.4481
SA1,21104127329,21104127329,21104127329,0.167
SA1,21104127330,21104127330,21104127330,0.1319
SA1,21105127401,21105127401,21105127401,6.4799
SA1,21105127402,21105127402,21105127402,5.6045
SA1,21105127403,21105127403,21105127403,0.2976
SA1,21105127404,21105127404,21105127404,3.4244
SA1,21105127405,21105127405,21105127405,0.7868
SA1,21105127406,21105127406,21105127406,1.7538
SA1,21105127407,21105127407,21105127407,0.1898
SA1,21105127408,21105127408,21105127408,0.3973
SA1,21105127409,21105127409,21105127409,3.9267
SA1,21105127410,21105127410,21105127410,2.8908
SA1,21105127411,21105127411,21105127411,0.3208
SA1,21105127412,21105127412,21105127412,0.5586
SA1,21105127413,21105127413,21105127413,0.3238
SA1,21105127414,21105127414,21105127414,0.5709
SA1,21105127415,21105127415,21105127415,0.1921
SA1,21105127416,21105127416,21105127416,0.4751
SA1,21105127417,21105127417,21105127417,0.1288
SA1,21105127418,21105127418,21105127418,0.3435
SA1,21105127419,21105127419,21105127419,0.3512
SA1,21105127420,21105127420,21105127420,0.2937
SA1,21105127421,21105127421,21105127421,0.6229
SA1,21105127422,21105127422,21105127422,0.4567
SA1,21105127423,21105127423,21105127423,0.5934
SA1,21105127424,21105127424,21105127424,0.3658
SA1,21105127425,21105127425,21105127425,0.6476
SA1,21105127426,21105127426,21105127426,5.5576
SA1,21105127427,21105127427,21105127427,16.9191
SA1,21105127428,21105127428,21105127428,0.3614
SA1,21105127429,21105127429,21105127429,0.2135
SA1,21105127430,21105127430,21105127430,0.3337
SA1,21105127431,21105127431,21105127431,0.2702
SA1,21105127501,21105127501,21105127501,0.1779
SA1,21105127502,21105127502,21105127502,0.212
SA1,21105127503,21105127503,21105127503,0.2267
SA1,21105127504,21105127504,21105127504,0.1941
SA1,21105127505,21105127505,21105127505,0.2683
SA1,21105127506,21105127506,21105127506,0.1418
SA1,21105127507,21105127507,21105127507,0.139
SA1,21105127508,21105127508,21105127508,0.0757
SA1,21105127509,21105127509,21105127509,0.9524
SA1,21105127510,21105127510,21105127510,0.2158
SA1,21105127511,21105127511,21105127511,0.1831
SA1,21105127512,21105127512,21105127512,0.6953
SA1,21105127513,21105127513,21105127513,0.284
SA1,21105127514,21105127514,21105127514,0.1402
SA1,21105127515,21105127515,21105127515,0.2598
SA1,21105127516,21105127516,21105127516,0.582
SA1,21105127517,21105127517,21105127517,9.9163
SA1,21105127518,21105127518,21105127518,0.2326
SA1,21105127519,21105127519,21105127519,0.2394
SA1,21105127520,21105127520,21105127520,0.1047
SA1,21105127521,21105127521,21105127521,6.5008
SA1,21105127522,21105127522,21105127522,0.0847
SA1,21105127523,21105127523,21105127523,0.0885
SA1,21105127524,21105127524,21105127524,0.1023
SA1,21105127525,21105127525,21105127525,0.185
SA1,21105127601,21105127601,21105127601,3.7713
SA1,21105127602,21105127602,21105127602,1.2275
SA1,21105127603,21105127603,21105127603,1.0203
SA1,21105127604,21105127604,21105127604,0.4233
SA1,21105127605,21105127605,21105127605,1.655
SA1,21105127606,21105127606,21105127606,0.6839
SA1,21105127607,21105127607,21105127607,0.6867
SA1,21105127608,21105127608,21105127608,0.3843
SA1,21105127609,21105127609,21105127609,0.5003
SA1,21105127610,21105127610,21105127610,0.5945
SA1,21105127611,21105127611,21105127611,0.4996
SA1,21105127612,21105127612,21105127612,2.341
SA1,21105127613,21105127613,21105127613,0.3873
SA1,21105127614,21105127614,21105127614,1.4371
SA1,21105127615,21105127615,21105127615,109.1729
SA1,21105127616,21105127616,21105127616,3.0473
SA1,21105127617,21105127617,21105127617,27.8392
SA1,21105127618,21105127618,21105127618,0.5192
SA1,21105127619,21105127619,21105127619,0.1603
SA1,21105127620,21105127620,21105127620,2.2761
SA1,21105127621,21105127621,21105127621,8.3416
SA1,21105127622,21105127622,21105127622,13.368
SA1,21105127623,21105127623,21105127623,12.9848
SA1,21105127624,21105127624,21105127624,0.2064
SA1,21105127625,21105127625,21105127625,0.2009
SA1,21105127626,21105127626,21105127626,1.1997
SA1,21105127627,21105127627,21105127627,0.912
SA1,21105127628,21105127628,21105127628,19.4628
SA1,21105127629,21105127629,21105127629,30.2132
SA1,21105127630,21105127630,21105127630,27.003
SA1,21105127631,21105127631,21105127631,52.8616
SA1,21105127632,21105127632,21105127632,42.8329
SA1,21105127633,21105127633,21105127633,0.3217
SA1,21105127634,21105127634,21105127634,0.2101
SA1,21105127635,21105127635,21105127635,0.7778
SA1,21105127701,21105127701,21105127701,0.1448
SA1,21105127702,21105127702,21105127702,0.2785
SA1,21105127703,21105127703,21105127703,0.5162
SA1,21105127704,21105127704,21105127704,0.2412
SA1,21105127705,21105127705,21105127705,0.2545
SA1,21105127706,21105127706,21105127706,0.1859
SA1,21105127707,21105127707,21105127707,0.1509
SA1,21105127708,21105127708,21105127708,0.2508
SA1,21105127709,21105127709,21105127709,0.1795
SA1,21105127710,21105127710,21105127710,0.2872
SA1,21105127711,21105127711,21105127711,2.8658
SA1,21105127712,21105127712,21105127712,0.2829
SA1,21105127713,21105127713,21105127713,0.3954
SA1,21105127714,21105127714,21105127714,0.2358
SA1,21105127715,21105127715,21105127715,0.8051
SA1,21105127716,21105127716,21105127716,0.2822
SA1,21105127717,21105127717,21105127717,0.1647
SA1,21105127718,21105127718,21105127718,0.2186
SA1,21105127719,21105127719,21105127719,0.3365
SA1,21105127720,21105127720,21105127720,0.1661
SA1,21105127801,21105127801,21105127801,0.2736
SA1,21105127802,21105127802,21105127802,2.8391
SA1,21105127803,21105127803,21105127803,0.3745
SA1,21105127804,21105127804,21105127804,40.0821
SA1,21105127805,21105127805,21105127805,8.1947
SA1,21105127806,21105127806,21105127806,2.4746
SA1,21105127807,21105127807,21105127807,0.1931
SA1,21105127808,21105127808,21105127808,38.9956
SA1,21105127809,21105127809,21105127809,0.3058
SA1,21105127810,21105127810,21105127810,0.2348
SA1,21105127811,21105127811,21105127811,0.4152
SA1,21105127812,21105127812,21105127812,0.0881
SA1,21105127813,21105127813,21105127813,2.9998
SA1,21105127814,21105127814,21105127814,0.2223
SA1,21105127815,21105127815,21105127815,0.2677
SA1,21105127816,21105127816,21105127816,0.3841
SA1,21105127817,21105127817,21105127817,0.6151
SA1,21105127818,21105127818,21105127818,0.2621
SA1,21105127819,21105127819,21105127819,0.1572
SA1,21105127820,21105127820,21105127820,0.1824
SA1,21105127821,21105127821,21105127821,0.5575
SA1,21105127822,21105127822,21105127822,1.882
SA1,21105127823,21105127823,21105127823,0.2644
SA1,21105127824,21105127824,21105127824,0.4134
SA1,21105127825,21105127825,21105127825,0.4401
SA1,21105127826,21105127826,21105127826,1.1261
SA1,21105127827,21105127827,21105127827,0.5647
SA1,21105127828,21105127828,21105127828,0.1477
SA1,21105127829,21105127829,21105127829,0.3063
SA1,21105127830,21105127830,21105127830,0.1971
SA1,21105127831,21105127831,21105127831,0.208
SA1,21105127832,21105127832,21105127832,0.2394
SA1,21105127833,21105127833,21105127833,0.2838
SA1,21105127834,21105127834,21105127834,0.2742
SA1,21105127835,21105127835,21105127835,0.2453
SA1,21105127836,21105127836,21105127836,0.2792
SA1,21105127837,21105127837,21105127837,0.2006
SA1,21105127838,21105127838,21105127838,0.5783
SA1,21105127839,21105127839,21105127839,0.2556
SA1,21105127840,21105127840,21105127840,0.1564
SA1,21105127841,21105127841,21105127841,0.1526
SA1,21105127842,21105127842,21105127842,0.1783
SA1,21105127843,21105127843,21105127843,0.1749
SA1,21105127844,21105127844,21105127844,0.1308
SA1,21105127845,21105127845,21105127845,0.1459
SA1,21105127846,21105127846,21105127846,0.2342
SA1,21105127847,21105127847,21105127847,0.183
SA1,21105127901,21105127901,21105127901,7.6603
SA1,21105127902,21105127902,21105127902,7.7472
SA1,21105127903,21105127903,21105127903,0.5608
SA1,21105127904,21105127904,21105127904,0.4363
SA1,21105127905,21105127905,21105127905,0.5214
SA1,21105127906,21105127906,21105127906,7.2802
SA1,21105127907,21105127907,21105127907,1.888
SA1,21105127908,21105127908,21105127908,0.3438
SA1,21105127909,21105127909,21105127909,5.021
SA1,21105127910,21105127910,21105127910,6.9504
SA1,21105127911,21105127911,21105127911,13.9382
SA1,21105127912,21105127912,21105127912,5.8353
SA1,21105127913,21105127913,21105127913,1.2563
SA1,21105127914,21105127914,21105127914,9.1161
SA1,21105128001,21105128001,21105128001,0.3348
SA1,21105128002,21105128002,21105128002,0.2062
SA1,21105128003,21105128003,21105128003,0.9969
SA1,21105128004,21105128004,21105128004,0.2395
SA1,21105128005,21105128005,21105128005,0.3087
SA1,21105128006,21105128006,21105128006,0.1958
SA1,21105128007,21105128007,21105128007,0.4379
SA1,21105128008,21105128008,21105128008,0.4117
SA1,21105128009,21105128009,21105128009,0.2567
SA1,21105128010,21105128010,21105128010,0.2479
SA1,21105128011,21105128011,21105128011,0.3439
SA1,21105128012,21105128012,21105128012,3.1862
SA1,21105128013,21105128013,21105128013,0.3911
SA1,21105128014,21105128014,21105128014,0.2668
SA1,21105128015,21105128015,21105128015,0.1561
SA1,21105128016,21105128016,21105128016,0.2067
SA1,21105128017,21105128017,21105128017,1.9761
SA1,21105128018,21105128018,21105128018,0.3801
SA1,21105128101,21105128101,21105128101,0.2619
SA1,21105128102,21105128102,21105128102,0.28
SA1,21105128103,21105128103,21105128103,0.2818
SA1,21105128104,21105128104,21105128104,0.195
SA1,21105128105,21105128105,21105128105,0.2513
SA1,21105128106,21105128106,21105128106,0.2228
SA1,21105128107,21105128107,21105128107,0.1438
SA1,21105128108,21105128108,21105128108,0.147
SA1,21105128109,21105128109,21105128109,0.185
SA1,21105128110,21105128110,21105128110,0.2431
SA1,21105128111,21105128111,21105128111,0.2918
SA1,21105128112,21105128112,21105128112,0.2075
SA1,21105128113,21105128113,21105128113,0.2271
SA1,21105128114,21105128114,21105128114,0.157
SA1,21105128115,21105128115,21105128115,0.1972
SA1,21105128116,21105128116,21105128116,0.2433
SA1,21105128117,21105128117,21105128117,0.2079
SA1,21105128118,21105128118,21105128118,0.2054
SA1,21105128119,21105128119,21105128119,1.936
SA1,21105128120,21105128120,21105128120,0.2672
SA1,21105128121,21105128121,21105128121,0.265
SA1,21105128122,21105128122,21105128122,0.1234
SA1,21105128123,21105128123,21105128123,0.2518
SA1,21105128124,21105128124,21105128124,0.2657
SA1,21105128125,21105128125,21105128125,0.1788
SA1,21105128126,21105128126,21105128126,0.2001
SA1,21105128127,21105128127,21105128127,0.4182
SA1,21105128128,21105128128,21105128128,0.3305
SA1,21105128129,21105128129,21105128129,0.2019
SA1,21105128130,21105128130,21105128130,0.2101
SA1,21105128131,21105128131,21105128131,0.254
SA1,21105128132,21105128132,21105128132,0.2229
SA1,21105128133,21105128133,21105128133,0.1976
SA1,21105128134,21105128134,21105128134,0.1683
SA1,21105128135,21105128135,21105128135,0.1247
SA1,21105128136,21105128136,21105128136,0.4027
SA1,21105128137,21105128137,21105128137,0.1573
SA1,21105128138,21105128138,21105128138,0.1998
SA1,21105128139,21105128139,21105128139,0.1397
SA1,21105128140,21105128140,21105128140,0.149
SA1,21105128141,21105128141,21105128141,0.1928
SA1,21105128142,21105128142,21105128142,0.268
SA1,21105128143,21105128143,21105128143,0.1836
SA1,21105128144,21105128144,21105128144,0.3557
SA1,21105128145,21105128145,21105128145,0.5023
SA1,21105128146,21105128146,21105128146,0.2683
SA1,21105128147,21105128147,21105128147,0.1591
SA1,21105128201,21105128201,21105128201,7.0217
SA1,21105128202,21105128202,21105128202,0.4688
SA1,21105128203,21105128203,21105128203,2.3902
SA1,21105128204,21105128204,21105128204,0.6805
SA1,21105128205,21105128205,21105128205,1.2312
SA1,21105128206,21105128206,21105128206,0.2712
SA1,21105128207,21105128207,21105128207,0.6782
SA1,21105128208,21105128208,21105128208,0.4044
SA1,21105128209,21105128209,21105128209,0.9054
SA1,21105128210,21105128210,21105128210,0.8453
SA1,21105128211,21105128211,21105128211,1.4833
SA1,21105128212,21105128212,21105128212,3.7113
SA1,21105128213,21105128213,21105128213,0.7822
SA1,21105128214,21105128214,21105128214,1.0804
SA1,21105128215,21105128215,21105128215,1.4995
SA1,21105128216,21105128216,21105128216,1.2249
SA1,21105128217,21105128217,21105128217,5.2939
SA1,21105128218,21105128218,21105128218,0.8049
SA1,21105128219,21105128219,21105128219,1.049
SA1,21105128220,21105128220,21105128220,2.1473
SA1,21105128221,21105128221,21105128221,0.8277
SA1,21105128222,21105128222,21105128222,0.5629
SA1,21105128223,21105128223,21105128223,1.3587
SA1,21105128224,21105128224,21105128224,0.7683
SA1,21105128225,21105128225,21105128225,0.5729
SA1,21105128226,21105128226,21105128226,0.4906
SA1,21105128227,21105128227,21105128227,5.3357
SA1,21105128228,21105128228,21105128228,0.6374
SA1,21105128229,21105128229,21105128229,1.8595
SA1,21105128230,21105128230,21105128230,23.7397
SA1,21105128231,21105128231,21105128231,8.4545
SA1,21105128232,21105128232,21105128232,3.3178
SA1,21105128301,21105128301,21105128301,0.8137
SA1,21105128302,21105128302,21105128302,0.384
SA1,21105128303,21105128303,21105128303,0.6614
SA1,21105128304,21105128304,21105128304,1.361
SA1,21105128305,21105128305,21105128305,2.4702
SA1,21105128306,21105128306,21105128306,0.3686
SA1,21105128307,21105128307,21105128307,0.1731
SA1,21105128308,21105128308,21105128308,0.1922
SA1,21105128309,21105128309,21105128309,1.0705
SA1,21105128310,21105128310,21105128310,0.2897
SA1,21105128311,21105128311,21105128311,0.308
SA1,21105128312,21105128312,21105128312,0.434
SA1,21105128313,21105128313,21105128313,0.3802
SA1,21105128314,21105128314,21105128314,2.9311
SA1,21105128315,21105128315,21105128315,0.2421
SA1,21105128316,21105128316,21105128316,0.4613
SA1,21105128317,21105128317,21105128317,0.9108
SA1,21105128318,21105128318,21105128318,0.2145
SA1,21105128319,21105128319,21105128319,0.247
SA1,21105128320,21105128320,21105128320,0.2406
SA1,21105128321,21105128321,21105128321,0.2724
SA1,21105128322,21105128322,21105128322,1.1123
SA1,21105128323,21105128323,21105128323,0.4096
SA1,21105128324,21105128324,21105128324,0.6882
SA1,21105128325,21105128325,21105128325,0.2113
SA1,21105128326,21105128326,21105128326,0.1416
SA1,21105128401,21105128401,21105128401,0.8545
SA1,21105128402,21105128402,21105128402,0.2688
SA1,21105128403,21105128403,21105128403,0.4182
SA1,21105128404,21105128404,21105128404,0.2969
SA1,21105128405,21105128405,21105128405,0.2575
SA1,21105128406,21105128406,21105128406,0.1869
SA1,21105128407,21105128407,21105128407,0.1504
SA1,21105128408,21105128408,21105128408,0.405
SA1,21105128409,21105128409,21105128409,0.2424
SA1,21105128410,21105128410,21105128410,0.4161
SA1,21105128411,21105128411,21105128411,0.2504
SA1,21105128412,21105128412,21105128412,0.2126
SA1,21105128413,21105128413,21105128413,0.3201
SA1,21105128414,21105128414,21105128414,0.1647
SA1,21105128415,21105128415,21105128415,0.3758
SA1,21105128416,21105128416,21105128416,0.2462
SA1,21105128417,21105128417,21105128417,0.3274
SA1,21105128418,21105128418,21105128418,0.121
SA1,21105128419,21105128419,21105128419,0.2459
SA1,21105128420,21105128420,21105128420,0.4878
SA1,21105128421,21105128421,21105128421,0.2168
SA1,21105128422,21105128422,21105128422,0.2945
SA1,21105128423,21105128423,21105128423,0.4725
SA1,21105128424,21105128424,21105128424,0.2833
SA1,21105128425,21105128425,21105128425,0.162
SA1,21105128426,21105128426,21105128426,0.1746
SA1,21105128427,21105128427,21105128427,1.0384
SA1,21105128501,21105128501,21105128501,2.1667
SA1,21105128502,21105128502,21105128502,0.2129
SA1,21105128503,21105128503,21105128503,0.169
SA1,21105128504,21105128504,21105128504,3.2828
SA1,21105128505,21105128505,21105128505,0.2099
SA1,21105128506,21105128506,21105128506,0.2737
SA1,21105128507,21105128507,21105128507,0.1847
SA1,21105128508,21105128508,21105128508,0.1834
SA1,21105128509,21105128509,21105128509,10.5035
SA1,21105128510,21105128510,21105128510,3.4524
SA1,21105128511,21105128511,21105128511,0.2735
SA1,21105128512,21105128512,21105128512,1.2797
SA1,21105128513,21105128513,21105128513,8.9504
SA1,21105128514,21105128514,21105128514,4.6098
SA1,21105128515,21105128515,21105128515,0.4728
SA1,21105128516,21105128516,21105128516,0.275
SA1,21105128517,21105128517,21105128517,4.6846
SA1,21105128518,21105128518,21105128518,0.4614
SA1,21105128519,21105128519,21105128519,34.146
SA1,21105128520,21105128520,21105128520,10.9637
SA1,21105128521,21105128521,21105128521,9.6528
SA1,21105128522,21105128522,21105128522,0.3162
SA1,21105128523,21105128523,21105128523,9.2412
SA1,21105128524,21105128524,21105128524,0.356
SA1,21105128525,21105128525,21105128525,0.3293
SA1,21105128526,21105128526,21105128526,5.1041
SA1,21105128601,21105128601,21105128601,5.6106
SA1,21105128602,21105128602,21105128602,1.295
SA1,21105128603,21105128603,21105128603,2.343
SA1,21105128604,21105128604,21105128604,0.6498
SA1,21105128605,21105128605,21105128605,0.3109
SA1,21105128606,21105128606,21105128606,0.3455
SA1,21105128607,21105128607,21105128607,19.5598
SA1,21105128608,21105128608,21105128608,0.7027
SA1,21105128609,21105128609,21105128609,228.6837
SA1,21105128610,21105128610,21105128610,0.395
SA1,21105128612,21105128612,21105128612,2.5056
SA1,21105128613,21105128613,21105128613,6.0567
SA1,21105128614,21105128614,21105128614,0.5057
SA1,21105128615,21105128615,21105128615,0.1981
SA1,21105128616,21105128616,21105128616,0.1435
SA1,21105128617,21105128617,21105128617,1.902
SA1,21105128618,21105128618,21105128618,1.2083
SA1,21105128619,21105128619,21105128619,12.7461
SA1,21105128620,21105128620,21105128620,1.2359
SA1,21105128621,21105128621,21105128621,0.9765
SA1,21105128622,21105128622,21105128622,2.9612
SA1,21105128623,21105128623,21105128623,0.8237
SA1,21105128625,21105128625,21105128625,0.1248
SA1,21105128626,21105128626,21105128626,0.4087
