ASGS_Structure,Census_Code_2021,AGSS_Code_2021,Census_Name_2021,Area sqkm
SED,SED30011,30011,Burdekin,77651.3799
SED,SED30012,30012,Burleigh,29.0433
SED,SED30013,30013,Burnett,7757.8553
SED,SED30014,30014,Cairns,60.0647
SED,SED30015,30015,Callide,73976.3601
SED,SED30016,30016,Caloundra,228.3026
SED,SED30017,30017,Capalaba,45.2408
SED,SED30018,30018,Chatsworth,57.9094
SED,SED30019,30019,Clayfield,70.7039
SED,SED30020,30020,Condamine,6554.3059
SED,SED30021,30021,Cook,193928.8142
SED,SED30022,30022,Coomera,338.2029
SED,SED30023,30023,Cooper,62.7633
SED,SED30024,30024,Currumbin,137.6286
SED,SED30025,30025,Everton,48.4824
SED,SED30026,30026,Ferny Grove,48.772
SED,SED30027,30027,Gaven,74.7873
SED,SED30028,30028,Gladstone,2815.3409
SED,SED30029,30029,Glass House,1767.2964
SED,SED30030,30030,Greenslopes,18.205
SED,SED30031,30031,Gregory,459381.4554
SED,SED30032,30032,Gympie,4621.7446
SED,SED30033,30033,Hervey Bay,1778.6335
SED,SED30034,30034,Hill,19854.9457
SED,SED30035,30035,Hinchinbrook,6494.1844
SED,SED30036,30036,Inala,51.7295
SED,SED30037,30037,Ipswich,84.5238
SED,SED30038,30038,Ipswich West,365.3983
SED,SED30039,30039,Jordan,314.5053
SED,SED30040,30040,Kawana,47.4266
SED,SED30041,30041,Keppel,3180.7246
SED,SED30042,30042,Kurwongbah,119.201
SED,SED30043,30043,Lockyer,2582.427
SED,SED30044,30044,Logan,355.012
SED,SED30045,30045,Lytton,65.3603
SED,SED30046,30046,Macalister,89.9496
SED,SED30047,30047,Mackay,79.6135
SED,SED30048,30048,Maiwar,39.3415
SED,SED30049,30049,Mansfield,68.9004
SED,SED30050,30050,Maroochydore,44.6594
SED,SED30051,30051,Maryborough,4719.3442
SED,SED30052,30052,McConnel,12.961
SED,SED30053,30053,Mermaid Beach,23.0248
SED,SED30054,30054,Miller,26.99
SED,SED30055,30055,Mirani,26185.4047
SED,SED30056,30056,Moggill,305.9921
SED,SED30057,30057,Morayfield,68.8869
SED,SED30058,30058,Mount Ommaney,31.0547
SED,SED30059,30059,Mudgeeraba,405.6403
SED,SED30060,30060,Mulgrave,818.0758
SED,SED30061,30061,Mundingburra,119.7105
SED,SED30062,30062,Murrumba,63.3076
SED,SED30063,30063,Nanango,18073.4466
SED,SED30064,30064,Nicklin,683.0085
SED,SED30065,30065,Ninderry,300.1305
SED,SED30066,30066,Noosa,726.8393
SED,SED30067,30067,Nudgee,42.0423
SED,SED30068,30068,Oodgeroo,308.8103
SED,SED30069,30069,Pine Rivers,543.4258
SED,SED30070,30070,Pumicestone,348.2786
SED,SED30071,30071,Redcliffe,201.1277
SED,SED30072,30072,Redlands,120.7363
SED,SED30073,30073,Rockhampton,173.1324
SED,SED30074,30074,Sandgate,34.9946
SED,SED30075,30075,Scenic Rim,4801.8278
SED,SED30076,30076,South Brisbane,12.5504
SED,SED30077,30077,Southern Downs,30889.152
SED,SED30078,30078,Southport,32.7396
SED,SED30079,30079,Springwood,98.5466
SED,SED30080,30080,Stafford,21.3254
SED,SED30081,30081,Stretton,40.9378
SED,SED30082,30082,Surfers Paradise,24.4182
SED,SED30083,30083,Theodore,105.0568
SED,SED30084,30084,Thuringowa,236.8607
SED,SED30085,30085,Toohey,35.6294
SED,SED30086,30086,Toowoomba North,110.1162
SED,SED30087,30087,Toowoomba South,44.3597
SED,SED30088,30088,Townsville,253.125
SED,SED30089,30089,Traeger,429846.6853
SED,SED30090,30090,Warrego,337676.4658
SED,SED30091,30091,Waterford,55.7954
SED,SED30092,30092,Whitsunday,4891.2497
SED,SED30093,30093,Woodridge,39.4416
SED,SED39494,39494,No usual address (Qld),0
SED,SED39797,39797,Migratory - Offshore - Shipping (Qld),0
